Sample_Id,Gene,Rule_Id,Final_interpretation,IsPassedRule
PKG79,rmtF,,,
PKG8,DHA,,,
PKG8,GES,,,
PKG8,IMP,,,
PKG8,KPC,,,
PKG8,NDM,,,
PKG8,OXA-10,,,
PKG8,OXA-30,117,blaOXA-30-like,1
PKG8,OXA-48,,,
PKG8,SHV,,,
PKG8,TEM,157,blaTEM-1-like,1
PKG8,VEB,,,
PKG8,VIM,,,
PKG8,aac(3)-II,,,
PKG8,aacA27,,,
PKG8,aacA4,,,
PKG8,aadB,,,
PKG8,armA,,,
PKG8,blaACT/blaMIR,,,
PKG8,blaCMY-2-like,,,
PKG8,blaCTX-M,70,G9-240D,1
PKG8,fosA3,,,
PKG8,rmtB,,,
PKG8,rmtC,,,
PKG8,rmtF,,,
PKG80,DHA,,,
PKG80,GES,,,
PKG80,IMP,,,
PKG80,KPC,,,
PKG80,NDM,,,
PKG80,OXA-10,,,
PKG80,OXA-30,,,
PKG80,OXA-48,,,
PKG80,SHV,,,
PKG80,TEM,157,blaTEM-1-like,1
PKG80,VEB,,,
PKG80,VIM,,,
PKG80,aac(3)-II,30,negative,1
PKG80,aacA27,,,
PKG80,aacA4,,,
PKG80,aadB,,,
PKG80,armA,,,
PKG80,blaACT/blaMIR,,,
PKG80,blaCMY-2-like,,,
PKG80,blaCTX-M,,,
PKG80,fosA3,,,
PKG80,rmtB,,,
PKG80,rmtC,,,
PKG80,rmtF,,,
PKG81,DHA,,,
PKG81,GES,,,
PKG81,IMP,,,
PKG81,KPC,,,
PKG81,NDM,,,
PKG81,OXA-10,,,
PKG81,OXA-30,,,
PKG81,OXA-48,,,
PKG81,SHV,,,
PKG81,TEM,163,blaTEM_2neg,1
PKG81,VEB,,,
PKG81,VIM,,,
PKG81,aac(3)-II,,,
PKG81,aacA27,,,
PKG81,aacA4,,,
PKG81,aadB,,,
PKG81,armA,,,
PKG81,blaACT/blaMIR,,,
PKG81,blaCMY-2-like,,,
PKG81,blaCTX-M,,,
PKG81,fosA3,,,
PKG81,rmtB,,,
PKG81,rmtC,,,
PKG81,rmtF,,,
PKG82,DHA,,,
PKG82,GES,,,
PKG82,IMP,,,
PKG82,KPC,,,
PKG82,NDM,,,
PKG82,OXA-10,,,
PKG82,OXA-30,,,
PKG82,OXA-48,,,
PKG82,SHV,,,
PKG82,TEM,157,blaTEM-1-like,1
PKG82,VEB,,,
PKG82,VIM,,,
PKG82,aac(3)-II,,,
PKG82,aacA27,,,
PKG82,aacA4,,,
PKG82,aadB,,,
PKG82,armA,,,
PKG82,blaACT/blaMIR,,,
PKG82,blaCMY-2-like,,,
PKG82,blaCTX-M,,,
PKG82,fosA3,,,
PKG82,rmtB,,,
PKG82,rmtC,,,
PKG82,rmtF,,,
PKG83,DHA,,,
PKG83,GES,,,
PKG83,IMP,,,
PKG83,KPC,,,
PKG83,NDM,,,
PKG83,OXA-10,,,
PKG83,OXA-30,,,
PKG83,OXA-48,,,
PKG83,SHV,,,
PKG83,TEM,,,
PKG83,VEB,,,
PKG83,VIM,,,
PKG83,aac(3)-II,,,
PKG83,aacA27,,,
PKG83,aacA4,,,
PKG83,aadB,,,
PKG83,armA,,,
PKG83,blaACT/blaMIR,,,
PKG83,blaCMY-2-like,,,
PKG83,blaCTX-M,80,G1-240G,1
PKG83,fosA3,,,
PKG83,rmtB,,,
PKG83,rmtC,,,
PKG83,rmtF,,,
PKG85,DHA,,,
PKG85,GES,,,
PKG85,IMP,,,
PKG85,KPC,,,
PKG85,NDM,,,
PKG85,OXA-10,,,
PKG85,OXA-30,,,
PKG85,OXA-48,,,
PKG85,SHV,,,
PKG85,TEM,157,blaTEM-1-like,1
PKG85,VEB,,,
PKG85,VIM,,,
PKG85,aac(3)-II,,,
PKG85,aacA27,,,
PKG85,aacA4,,,
PKG85,aadB,,,
PKG85,armA,,,
PKG85,blaACT/blaMIR,,,
PKG85,blaCMY-2-like,57,blaCMY-2-like,1
PKG85,blaCTX-M,80,G1-240G,1
PKG85,fosA3,105,fosA3,1
PKG85,rmtB,,,
PKG85,rmtC,,,
PKG85,rmtF,,,
PKG87,DHA,,,
PKG87,GES,,,
PKG87,IMP,,,
PKG87,KPC,,,
PKG87,NDM,,,
PKG87,OXA-10,,,
PKG87,OXA-30,,,
PKG87,OXA-48,,,
PKG87,SHV,,,
PKG87,TEM,,,
PKG87,VEB,,,
PKG87,VIM,,,
PKG87,aac(3)-II,,,
PKG87,aacA27,,,
PKG87,aacA4,,,
PKG87,aadB,,,
PKG87,armA,,,
PKG87,blaACT/blaMIR,,,
PKG87,blaCMY-2-like,,,
PKG87,blaCTX-M,80,G1-240G,1
PKG87,fosA3,,,
PKG87,rmtB,,,
PKG87,rmtC,,,
PKG87,rmtF,,,
PKG88,DHA,,,
PKG88,GES,,,
PKG88,IMP,,,
PKG88,KPC,,,
PKG88,NDM,,,
PKG88,OXA-10,,,
PKG88,OXA-30,,,
PKG88,OXA-48,,,
PKG88,SHV,,,
PKG88,TEM,163,blaTEM_2neg,1
PKG88,VEB,,,
PKG88,VIM,,,
PKG88,aac(3)-II,,,
PKG88,aacA27,,,
PKG88,aacA4,,,
PKG88,aadB,,,
PKG88,armA,,,
PKG88,blaACT/blaMIR,,,
PKG88,blaCMY-2-like,,,
PKG88,blaCTX-M,62,G9-240D_36neg,1
PKG88,fosA3,,,
PKG88,rmtB,,,
PKG88,rmtC,,,
PKG88,rmtF,,,
PKG89,DHA,,,
PKG89,GES,,,
PKG89,IMP,,,
PKG89,KPC,,,
PKG89,NDM,,,
PKG89,OXA-10,,,
PKG89,OXA-30,,,
PKG89,OXA-48,,,
PKG89,SHV,,,
PKG89,TEM,157,blaTEM-1-like,1
PKG89,VEB,,,
PKG89,VIM,,,
PKG89,aac(3)-II,,,
PKG89,aacA27,,,
PKG89,aacA4,,,
PKG89,aadB,,,
PKG89,armA,,,
PKG89,blaACT/blaMIR,,,
PKG89,blaCMY-2-like,,,
PKG89,blaCTX-M,74,G9-240G,1
PKG89,fosA3,,,
PKG89,rmtB,,,
PKG89,rmtC,,,
PKG89,rmtF,,,
PKG9,DHA,,,
PKG9,GES,,,
PKG9,IMP,,,
PKG9,KPC,,,
PKG9,NDM,,,
PKG9,OXA-10,,,
PKG9,OXA-30,,,
PKG9,OXA-48,,,
PKG9,SHV,,,
PKG9,TEM,157,blaTEM-1-like,1
PKG9,VEB,,,
PKG9,VIM,,,
PKG9,aac(3)-II,9,aac(3)-IId,1
PKG9,aacA27,,,
PKG9,aacA4,,,
PKG9,aadB,,,
PKG9,armA,,,
PKG9,blaACT/blaMIR,,,
PKG9,blaCMY-2-like,,,
PKG9,blaCTX-M,70,G9-240D,1
PKG9,fosA3,,,
PKG9,rmtB,,,
PKG9,rmtC,,,
PKG9,rmtF,,,
PKG90,DHA,,,
PKG90,GES,,,
PKG90,IMP,,,
PKG90,KPC,,,
PKG90,NDM,,,
PKG90,OXA-10,,,
PKG90,OXA-30,,,
PKG90,OXA-48,,,
PKG90,SHV,,,
PKG90,TEM,157,blaTEM-1-like,1
PKG90,VEB,,,
PKG90,VIM,,,
PKG90,aac(3)-II,9,aac(3)-IId,1
PKG90,aacA27,,,
PKG90,aacA4,47,aacA4notGEN_1neg,1
PKG90,aadB,,,
PKG90,armA,,,
PKG90,blaACT/blaMIR,,,
PKG90,blaCMY-2-like,,,
PKG90,blaCTX-M,70,G9-240D,1
PKG90,fosA3,,,
PKG90,rmtB,,,
PKG90,rmtC,,,
PKG90,rmtF,,,
PKG91,DHA,,,
PKG91,GES,,,
PKG91,IMP,,,
PKG91,KPC,,,
PKG91,NDM,,,
PKG91,OXA-10,,,
PKG91,OXA-30,,,
PKG91,OXA-48,,,
PKG91,SHV,,,
PKG91,TEM,157,blaTEM-1-like,1
PKG91,VEB,,,
PKG91,VIM,,,
PKG91,aac(3)-II,,,
PKG91,aacA27,,,
PKG91,aacA4,,,
PKG91,aadB,,,
PKG91,armA,,,
PKG91,blaACT/blaMIR,,,
PKG91,blaCMY-2-like,57,blaCMY-2-like,1
PKG91,blaCTX-M,80,G1-240G,1
PKG91,fosA3,105,fosA3,1
PKG91,rmtB,,,
PKG91,rmtC,,,
PKG91,rmtF,,,
PKG92,DHA,,,
PKG92,GES,,,
PKG92,IMP,,,
PKG92,KPC,,,
PKG92,NDM,,,
PKG92,OXA-10,,,
PKG92,OXA-30,,,
PKG92,OXA-48,,,
PKG92,SHV,,,
PKG92,TEM,,,
PKG92,VEB,,,
PKG92,VIM,,,
PKG92,aac(3)-II,,,
PKG92,aacA27,,,
PKG92,aacA4,,,
PKG92,aadB,,,
PKG92,armA,,,
PKG92,blaACT/blaMIR,,,
PKG92,blaCMY-2-like,,,
PKG92,blaCTX-M,74,G9-240G,1
PKG92,fosA3,,,
PKG92,rmtB,,,
PKG92,rmtC,,,
PKG92,rmtF,,,
PKG93,DHA,,,
PKG93,GES,,,
PKG93,IMP,,,
PKG93,KPC,,,
PKG93,NDM,,,
PKG93,OXA-10,,,
PKG93,OXA-30,,,
PKG93,OXA-48,,,
PKG93,SHV,,,
PKG93,TEM,157,blaTEM-1-like,1
PKG93,VEB,,,
PKG93,VIM,,,
PKG93,aac(3)-II,,,
PKG93,aacA27,,,
PKG93,aacA4,,,
PKG93,aadB,,,
PKG93,armA,,,
PKG93,blaACT/blaMIR,,,
PKG93,blaCMY-2-like,,,
PKG93,blaCTX-M,70,G9-240D,1
PKG93,fosA3,,,
PKG93,rmtB,,,
PKG93,rmtC,,,
PKG93,rmtF,,,
PKG94,DHA,,,
PKG94,GES,,,
PKG94,IMP,,,
PKG94,KPC,,,
PKG94,NDM,,,
PKG94,OXA-10,,,
PKG94,OXA-30,,,
PKG94,OXA-48,,,
PKG94,SHV,,,
PKG94,TEM,,,
PKG94,VEB,,,
PKG94,VIM,,,
PKG94,aac(3)-II,,,
PKG94,aacA27,,,
PKG94,aacA4,,,
PKG94,aadB,,,
PKG94,armA,,,
PKG94,blaACT/blaMIR,,,
PKG94,blaCMY-2-like,,,
PKG94,blaCTX-M,,,
PKG94,fosA3,,,
PKG94,rmtB,,,
PKG94,rmtC,,,
PKG94,rmtF,,,
PKG95,DHA,,,
PKG95,GES,,,
PKG95,IMP,,,
PKG95,KPC,,,
PKG95,NDM,,,
PKG95,OXA-10,,,
PKG95,OXA-30,,,
PKG95,OXA-48,,,
PKG95,SHV,,,
PKG95,TEM,,,
PKG95,VEB,,,
PKG95,VIM,,,
PKG95,aac(3)-II,,,
PKG95,aacA27,,,
PKG95,aacA4,,,
PKG95,aadB,,,
PKG95,armA,,,
PKG95,blaACT/blaMIR,,,
PKG95,blaCMY-2-like,,,
PKG95,blaCTX-M,74,G9-240G,1
PKG95,fosA3,,,
PKG95,rmtB,,,
PKG95,rmtC,,,
PKG95,rmtF,,,
PKG96,DHA,,,
PKG96,GES,,,
PKG96,IMP,,,
PKG96,KPC,,,
PKG96,NDM,,,
PKG96,OXA-10,,,
PKG96,OXA-30,,,
PKG96,OXA-48,,,
PKG96,SHV,,,
PKG96,TEM,157,blaTEM-1-like,1
PKG96,VEB,,,
PKG96,VIM,,,
PKG96,aac(3)-II,,,
PKG96,aacA27,,,
PKG96,aacA4,,,
PKG96,aadB,,,
PKG96,armA,,,
PKG96,blaACT/blaMIR,,,
PKG96,blaCMY-2-like,,,
PKG96,blaCTX-M,80,G1-240G,1
PKG96,fosA3,,,
PKG96,rmtB,,,
PKG96,rmtC,,,
PKG96,rmtF,,,
PKG97,DHA,,,
PKG97,GES,,,
PKG97,IMP,,,
PKG97,KPC,113,blaKPC,1
PKG97,NDM,,,
PKG97,OXA-10,,,
PKG97,OXA-30,,,
PKG97,OXA-48,,,
PKG97,SHV,,,
PKG97,TEM,163,blaTEM_2neg,1
PKG97,VEB,,,
PKG97,VIM,,,
PKG97,aac(3)-II,,,
PKG97,aacA27,,,
PKG97,aacA4,,,
PKG97,aadB,,,
PKG97,armA,,,
PKG97,blaACT/blaMIR,,,
PKG97,blaCMY-2-like,57,blaCMY-2-like,1
PKG97,blaCTX-M,,,
PKG97,fosA3,,,
PKG97,rmtB,,,
PKG97,rmtC,,,
PKG97,rmtF,,,
PKG98,DHA,,,
PKG98,GES,,,
PKG98,IMP,,,
PKG98,KPC,,,
PKG98,NDM,,,
PKG98,OXA-10,,,
PKG98,OXA-30,,,
PKG98,OXA-48,,,
PKG98,SHV,,,
PKG98,TEM,157,blaTEM-1-like,1
PKG98,VEB,,,
PKG98,VIM,,,
PKG98,aac(3)-II,6,aac(3)-IId,1
PKG98,aacA27,,,
PKG98,aacA4,47,aacA4notGEN_1neg,1
PKG98,aadB,,,
PKG98,armA,,,
PKG98,blaACT/blaMIR,,,
PKG98,blaCMY-2-like,,,
PKG98,blaCTX-M,80,G1-240G,1
PKG98,fosA3,,,
PKG98,rmtB,,,
PKG98,rmtC,,,
PKG98,rmtF,,,
PKG99,DHA,,,
PKG99,GES,,,
PKG99,IMP,,,
PKG99,KPC,,,
PKG99,NDM,,,
PKG99,OXA-10,,,
PKG99,OXA-30,,,
PKG99,OXA-48,,,
PKG99,SHV,,,
PKG99,TEM,163,blaTEM_2neg,1
PKG99,VEB,,,
PKG99,VIM,,,
PKG99,aac(3)-II,,,
PKG99,aacA27,,,
PKG99,aacA4,,,
PKG99,aadB,,,
PKG99,armA,,,
PKG99,blaACT/blaMIR,,,
PKG99,blaCMY-2-like,,,
PKG99,blaCTX-M,70,G9-240D,1
PKG99,fosA3,,,
PKG99,rmtB,,,
PKG99,rmtC,,,
PKG99,rmtF,,,
SGP1,DHA,,,
SGP1,GES,,,
SGP1,IMP,,,
SGP1,KPC,,,
SGP1,NDM,,,
SGP1,OXA-10,,,
SGP1,OXA-30,,,
SGP1,OXA-48,,,
SGP1,SHV,,,
SGP1,TEM,,,
SGP1,VEB,,,
SGP1,VIM,,,
SGP1,aac(3)-II,16,aac(3)-IIe,1
SGP1,aacA27,,,
SGP1,aacA4,40,aacA4GEN_1neg,1
SGP1,aadB,,,
SGP1,armA,,,
SGP1,blaACT/blaMIR,,,
SGP1,blaCMY-2-like,,,
SGP1,blaCTX-M,80,G1-240G,1
SGP1,fosA3,,,
SGP1,rmtB,,,
SGP1,rmtC,,,
SGP1,rmtF,,,
SGP10,DHA,,,
SGP10,GES,,,
SGP10,IMP,,,
SGP10,KPC,,,
SGP10,NDM,,,
SGP10,OXA-10,,,
SGP10,OXA-30,,,
SGP10,OXA-48,,,
SGP10,SHV,,,
SGP10,TEM,157,blaTEM-1-like,1
SGP10,VEB,,,
SGP10,VIM,,,
SGP10,aac(3)-II,,,
SGP10,aacA27,,,
SGP10,aacA4,,,
SGP10,aadB,,,
SGP10,armA,,,
SGP10,blaACT/blaMIR,,,
SGP10,blaCMY-2-like,,,
SGP10,blaCTX-M,,,
SGP10,fosA3,,,
SGP10,rmtB,,,
SGP10,rmtC,,,
SGP10,rmtF,,,
SGP100,DHA,,,
SGP100,GES,,,
SGP100,IMP,,,
SGP100,KPC,,,
SGP100,NDM,,,
SGP100,OXA-10,,,
SGP100,OXA-30,,,
SGP100,OXA-48,,,
SGP100,SHV,,,
SGP100,TEM,,,
SGP100,VEB,,,
SGP100,VIM,,,
SGP100,aac(3)-II,,,
SGP100,aacA27,,,
SGP100,aacA4,,,
SGP100,aadB,,,
SGP100,armA,,,
SGP100,blaACT/blaMIR,,,
SGP100,blaCMY-2-like,57,blaCMY-2-like,1
SGP100,blaCTX-M,,,
SGP100,fosA3,,,
SGP100,rmtB,,,
SGP100,rmtC,,,
SGP100,rmtF,,,
SGP101,DHA,,,
SGP101,GES,,,
SGP101,IMP,,,
SGP101,KPC,,,
SGP101,NDM,,,
SGP101,OXA-10,,,
SGP101,OXA-30,117,blaOXA-30-like,1
SGP101,OXA-48,,,
SGP101,SHV,,,
SGP101,TEM,,,
SGP101,VEB,,,
SGP101,VIM,,,
SGP101,aac(3)-II,28,negative,1
SGP101,aacA27,,,
SGP101,aacA4,,,
SGP101,aadB,,,
SGP101,armA,,,
SGP101,blaACT/blaMIR,,,
SGP101,blaCMY-2-like,,,
SGP101,blaCTX-M,80,G1-240G,1
SGP101,fosA3,,,
SGP101,rmtB,,,
SGP101,rmtC,,,
SGP101,rmtF,,,
SGP102,DHA,,,
SGP102,GES,,,
SGP102,IMP,,,
SGP102,KPC,,,
SGP102,NDM,,,
SGP102,OXA-10,,,
SGP102,OXA-30,,,
SGP102,OXA-48,,,
SGP102,SHV,,,
SGP102,TEM,157,blaTEM-1-like,1
SGP102,VEB,,,
SGP102,VIM,,,
SGP102,aac(3)-II,,,
SGP102,aacA27,,,
SGP102,aacA4,,,
SGP102,aadB,,,
SGP102,armA,,,
SGP102,blaACT/blaMIR,54,blaACT-7-like,1
SGP102,blaCMY-2-like,,,
SGP102,blaCTX-M,64,G8,1
SGP102,fosA3,,,
SGP102,rmtB,,,
SGP102,rmtC,,,
SGP102,rmtF,,,
SGP103,DHA,,,
SGP103,GES,,,
SGP103,IMP,,,
SGP103,KPC,,,
SGP103,NDM,,,
SGP103,OXA-10,,,
SGP103,OXA-30,,,
SGP103,OXA-48,,,
SGP103,SHV,,,
SGP103,TEM,157,blaTEM-1-like,1
SGP103,VEB,,,
SGP103,VIM,,,
SGP103,aac(3)-II,,,
SGP103,aacA27,,,
SGP103,aacA4,,,
SGP103,aadB,,,
SGP103,armA,,,
SGP103,blaACT/blaMIR,,,
SGP103,blaCMY-2-like,,,
SGP103,blaCTX-M,80,G1-240G,1
SGP103,fosA3,,,
SGP103,rmtB,,,
SGP103,rmtC,,,
SGP103,rmtF,,,
SGP104,DHA,,,
SGP104,GES,,,
SGP104,IMP,,,
SGP104,KPC,,,
SGP104,NDM,,,
SGP104,OXA-10,,,
SGP104,OXA-30,,,
SGP104,OXA-48,,,
SGP104,SHV,,,
SGP104,TEM,157,blaTEM-1-like,1
SGP104,VEB,,,
SGP104,VIM,,,
SGP104,aac(3)-II,,,
SGP104,aacA27,,,
SGP104,aacA4,,,
SGP104,aadB,,,
SGP104,armA,,,
SGP104,blaACT/blaMIR,,,
SGP104,blaCMY-2-like,,,
SGP104,blaCTX-M,80,G1-240G,1
SGP104,fosA3,,,
SGP104,rmtB,,,
SGP104,rmtC,,,
SGP104,rmtF,,,
SGP105,DHA,,,
SGP105,GES,,,
SGP105,IMP,,,
SGP105,KPC,,,
SGP105,NDM,,,
SGP105,OXA-10,,,
SGP105,OXA-30,,,
SGP105,OXA-48,,,
SGP105,SHV,,,
SGP105,TEM,,,
SGP105,VEB,,,
SGP105,VIM,,,
SGP105,aac(3)-II,,,
SGP105,aacA27,,,
SGP105,aacA4,,,
SGP105,aadB,,,
SGP105,armA,,,
SGP105,blaACT/blaMIR,,,
SGP105,blaCMY-2-like,,,
SGP105,blaCTX-M,70,G9-240D,1
SGP105,fosA3,,,
SGP105,rmtB,,,
SGP105,rmtC,,,
SGP105,rmtF,,,
SGP106,DHA,,,
SGP106,GES,,,
SGP106,IMP,,,
SGP106,KPC,,,
SGP106,NDM,,,
SGP106,OXA-10,,,
SGP106,OXA-30,,,
SGP106,OXA-48,,,
SGP106,SHV,,,
SGP106,TEM,157,blaTEM-1-like,1
SGP106,VEB,,,
SGP106,VIM,,,
SGP106,aac(3)-II,,,
SGP106,aacA27,,,
SGP106,aacA4,,,
SGP106,aadB,,,
SGP106,armA,,,
SGP106,blaACT/blaMIR,,,
SGP106,blaCMY-2-like,,,
SGP106,blaCTX-M,80,G1-240G,1
SGP106,fosA3,,,
SGP106,rmtB,,,
SGP106,rmtC,,,
SGP106,rmtF,,,
SGP107,DHA,104,blaDHA,1
SGP107,GES,,,
SGP107,IMP,,,
SGP107,KPC,,,
SGP107,NDM,,,
SGP107,OXA-10,,,
SGP107,OXA-30,117,blaOXA-30-like,1
SGP107,OXA-48,,,
SGP107,SHV,,,
SGP107,TEM,157,blaTEM-1-like,1
SGP107,VEB,,,
SGP107,VIM,,,
SGP107,aac(3)-II,,,
SGP107,aacA27,,,
SGP107,aacA4,,,
SGP107,aadB,,,
SGP107,armA,,,
SGP107,blaACT/blaMIR,,,
SGP107,blaCMY-2-like,,,
SGP107,blaCTX-M,80,G1-240G,1
SGP107,fosA3,,,
SGP107,rmtB,,,
SGP107,rmtC,,,
SGP107,rmtF,,,
SGP108,DHA,,,
SGP108,GES,,,
SGP108,IMP,,,
SGP108,KPC,,,
SGP108,NDM,,,
SGP108,OXA-10,,,
SGP108,OXA-30,117,blaOXA-30-like,1
SGP108,OXA-48,,,
SGP108,SHV,,,
SGP108,TEM,157,blaTEM-1-like,1
SGP108,VEB,,,
SGP108,VIM,,,
SGP108,aac(3)-II,,,
SGP108,aacA27,,,
SGP108,aacA4,,,
SGP108,aadB,,,
SGP108,armA,,,
SGP108,blaACT/blaMIR,,,
SGP108,blaCMY-2-like,,,
SGP108,blaCTX-M,80,G1-240G,1
SGP108,fosA3,,,
SGP108,rmtB,,,
SGP108,rmtC,,,
SGP108,rmtF,,,
SGP109,DHA,,,
SGP109,GES,,,
SGP109,IMP,,,
SGP109,KPC,,,
SGP109,NDM,,,
SGP109,OXA-10,,,
SGP109,OXA-30,117,blaOXA-30-like,1
SGP109,OXA-48,,,
SGP109,SHV,,,
SGP109,TEM,157,blaTEM-1-like,1
SGP109,VEB,,,
SGP109,VIM,,,
SGP109,aac(3)-II,16,aac(3)-IIe,1
SGP109,aacA27,,,
SGP109,aacA4,,,
SGP109,aadB,,,
SGP109,armA,,,
SGP109,blaACT/blaMIR,,,
SGP109,blaCMY-2-like,,,
SGP109,blaCTX-M,80,G1-240G,1
SGP109,fosA3,,,
SGP109,rmtB,,,
SGP109,rmtC,,,
SGP109,rmtF,,,
SGP11,DHA,,,
SGP11,GES,,,
SGP11,IMP,,,
SGP11,KPC,,,
SGP11,NDM,,,
SGP11,OXA-10,115,blaOXA-10-like,1
SGP11,OXA-30,,,
SGP11,OXA-48,,,
SGP11,SHV,,,
SGP11,TEM,157,blaTEM-1-like,1
SGP11,VEB,,,
SGP11,VIM,,,
SGP11,aac(3)-II,,,
SGP11,aacA27,,,
SGP11,aacA4,,,
SGP11,aadB,,,
SGP11,armA,,,
SGP11,blaACT/blaMIR,,,
SGP11,blaCMY-2-like,,,
SGP11,blaCTX-M,80,G1-240G,1
SGP11,fosA3,,,
SGP11,rmtB,,,
SGP11,rmtC,,,
SGP11,rmtF,,,
SGP110,DHA,,,
SGP110,GES,,,
SGP110,IMP,,,
SGP110,KPC,,,
SGP110,NDM,,,
SGP110,OXA-10,,,
SGP110,OXA-30,117,blaOXA-30-like,1
SGP110,OXA-48,,,
SGP110,SHV,,,
SGP110,TEM,162,blaTEM_1neg,1
SGP110,VEB,,,
SGP110,VIM,,,
SGP110,aac(3)-II,,,
SGP110,aacA27,,,
SGP110,aacA4,,,
SGP110,aadB,,,
SGP110,armA,,,
SGP110,blaACT/blaMIR,,,
SGP110,blaCMY-2-like,,,
SGP110,blaCTX-M,80,G1-240G,1
SGP110,fosA3,,,
SGP110,rmtB,,,
SGP110,rmtC,,,
SGP110,rmtF,,,
SGP111,DHA,,,
SGP111,GES,,,
SGP111,IMP,,,
SGP111,KPC,,,
SGP111,NDM,,,
SGP111,OXA-10,,,
SGP111,OXA-30,117,blaOXA-30-like,1
SGP111,OXA-48,,,
SGP111,SHV,,,
SGP111,TEM,157,blaTEM-1-like,1
SGP111,VEB,,,
SGP111,VIM,,,
SGP111,aac(3)-II,,,
SGP111,aacA27,,,
SGP111,aacA4,,,
SGP111,aadB,,,
SGP111,armA,,,
SGP111,blaACT/blaMIR,,,
SGP111,blaCMY-2-like,,,
SGP111,blaCTX-M,80,G1-240G,1
SGP111,fosA3,,,
SGP111,rmtB,,,
SGP111,rmtC,,,
SGP111,rmtF,,,
SGP112,DHA,,,
SGP112,GES,,,
SGP112,IMP,,,
SGP112,KPC,,,
SGP112,NDM,,,
SGP112,OXA-10,,,
SGP112,OXA-30,117,blaOXA-30-like,1
SGP112,OXA-48,,,
SGP112,SHV,,,
SGP112,TEM,,,
SGP112,VEB,,,
SGP112,VIM,,,
SGP112,aac(3)-II,,,
SGP112,aacA27,,,
SGP112,aacA4,,,
SGP112,aadB,,,
SGP112,armA,,,
SGP112,blaACT/blaMIR,,,
SGP112,blaCMY-2-like,,,
SGP112,blaCTX-M,80,G1-240G,1
SGP112,fosA3,,,
SGP112,rmtB,,,
SGP112,rmtC,,,
SGP112,rmtF,,,
SGP113,DHA,,,
SGP113,GES,,,
SGP113,IMP,,,
SGP113,KPC,,,
SGP113,NDM,,,
SGP113,OXA-10,,,
SGP113,OXA-30,117,blaOXA-30-like,1
SGP113,OXA-48,,,
SGP113,SHV,,,
SGP113,TEM,157,blaTEM-1-like,1
SGP113,VEB,,,
SGP113,VIM,,,
SGP113,aac(3)-II,,,
SGP113,aacA27,,,
SGP113,aacA4,,,
SGP113,aadB,,,
SGP113,armA,,,
SGP113,blaACT/blaMIR,,,
SGP113,blaCMY-2-like,,,
SGP113,blaCTX-M,80,G1-240G,1
SGP113,fosA3,,,
SGP113,rmtB,,,
SGP113,rmtC,,,
SGP113,rmtF,,,
SGP114,DHA,,,
SGP114,GES,,,
SGP114,IMP,,,
SGP114,KPC,,,
SGP114,NDM,,,
SGP114,OXA-10,,,
SGP114,OXA-30,,,
SGP114,OXA-48,,,
SGP114,SHV,,,
SGP114,TEM,,,
SGP114,VEB,,,
SGP114,VIM,,,
SGP114,aac(3)-II,,,
SGP114,aacA27,,,
SGP114,aacA4,,,
SGP114,aadB,,,
SGP114,armA,,,
SGP114,blaACT/blaMIR,,,
SGP114,blaCMY-2-like,,,
SGP114,blaCTX-M,,,
SGP114,fosA3,,,
SGP114,rmtB,,,
SGP114,rmtC,,,
SGP114,rmtF,,,
SGP115,DHA,,,
SGP115,GES,,,
SGP115,IMP,,,
SGP115,KPC,,,
SGP115,NDM,,,
SGP115,OXA-10,,,
SGP115,OXA-30,117,blaOXA-30-like,1
SGP115,OXA-48,,,
SGP115,SHV,,,
SGP115,TEM,157,blaTEM-1-like,1
SGP115,VEB,,,
SGP115,VIM,,,
SGP115,aac(3)-II,16,aac(3)-IIe,1
SGP115,aacA27,,,
SGP115,aacA4,,,
SGP115,aadB,,,
SGP115,armA,,,
SGP115,blaACT/blaMIR,,,
SGP115,blaCMY-2-like,,,
SGP115,blaCTX-M,80,G1-240G,1
SGP115,fosA3,,,
SGP115,rmtB,,,
SGP115,rmtC,,,
SGP115,rmtF,,,
SGP116,DHA,,,
SGP116,GES,,,
SGP116,IMP,,,
SGP116,KPC,,,
SGP116,NDM,,,
SGP116,OXA-10,,,
SGP116,OXA-30,,,
SGP116,OXA-48,,,
SGP116,SHV,,,
SGP116,TEM,,,
SGP116,VEB,,,
SGP116,VIM,,,
SGP116,aac(3)-II,,,
SGP116,aacA27,,,
SGP116,aacA4,,,
SGP116,aadB,,,
SGP116,armA,,,
SGP116,blaACT/blaMIR,,,
SGP116,blaCMY-2-like,,,
SGP116,blaCTX-M,80,G1-240G,1
SGP116,fosA3,,,
SGP116,rmtB,,,
SGP116,rmtC,,,
SGP116,rmtF,,,
SGP117,DHA,,,
SGP117,GES,,,
SGP117,IMP,,,
SGP117,KPC,,,
SGP117,NDM,,,
SGP117,OXA-10,,,
SGP117,OXA-30,117,blaOXA-30-like,1
SGP117,OXA-48,,,
SGP117,SHV,,,
SGP117,TEM,157,blaTEM-1-like,1
SGP117,VEB,,,
SGP117,VIM,,,
SGP117,aac(3)-II,16,aac(3)-IIe,1
SGP117,aacA27,,,
SGP117,aacA4,,,
SGP117,aadB,,,
SGP117,armA,,,
SGP117,blaACT/blaMIR,,,
SGP117,blaCMY-2-like,,,
SGP117,blaCTX-M,80,G1-240G,1
SGP117,fosA3,,,
SGP117,rmtB,,,
SGP117,rmtC,,,
